Name,Name ASCII,Country code,Country name,Continent,Official,Gender,Unisex,Country Rank,Frequency,is_noise,is_mainstream_local,is_embedded_panregional,is_local_form_quality_ok,is_male_local,is_foreign_anchor,foreign_anchor_region,is_diaspora_likely,confidence,final_status,indicator_notes,OriginalName,NameCleaned,NameLatin
Alexandre,alexandre,PT,Portugal,Europe,y,m,n,41,446,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Alexandre,Alexandre,Alexandre
Rúben,ruben,PT,Portugal,Europe,y,m,n,42,442,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rúben,Rúben,Rúben
Rubén,ruben,PT,Portugal,Europe,y,m,n,43,442,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rubén,Rubén,Rubén
Rúben,ruben,PT,Portugal,Europe,y,m,n,44,442,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rúben,Rúben,Rúben
Rafael,rafael,PT,Portugal,Europe,y,m,n,45,435,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rafael,Rafael,Rafael
Rodrigo,rodrigo,PT,Portugal,Europe,y,m,n,46,393,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rodrigo,Rodrigo,Rodrigo
Hélder,helder,PT,Portugal,Europe,y,m,n,47,374,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Hélder,Hélder,Hélder
Hélder,helder,PT,Portugal,Europe,y,m,n,48,374,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Hélder,Hélder,Hélder
Eduardo,eduardo,PT,Portugal,Europe,y,m,n,49,371,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,iberian,FALSE,medium,international_core,foreign_anchor:iberian;close_neighbor_embedded,Eduardo,Eduardo,Eduardo
Nélson,nelson,PT,Portugal,Europe,y,m,n,50,336,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Nélson,Nélson,Nélson
Nelson,nelson,PT,Portugal,Europe,y,m,n,51,336,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Nelson,Nelson,Nelson
Vasco,vasco,PT,Portugal,Europe,y,m,n,52,302,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Vasco,Vasco,Vasco
Guilherme,guilherme,PT,Portugal,Europe,y,m,n,53,276,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Guilherme,Guilherme,Guilherme
Henrique,henrique,PT,Portugal,Europe,y,m,n,54,269,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Henrique,Henrique,Henrique
Joaquim,joaquim,PT,Portugal,Europe,y,m,n,55,261,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Joaquim,Joaquim,Joaquim
Zé,ze,PT,Portugal,Europe,y,m,n,56,241,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Zé,Zé,Zé
Tomás,tomas,PT,Portugal,Europe,y,m,n,57,234,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Tomás,Tomás,Tomás
Tomás,tomas,PT,Portugal,Europe,y,m,n,58,234,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Tomás,Tomás,Tomás
Duarte,duarte,PT,Portugal,Europe,y,m,n,59,229,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Duarte,Duarte,Duarte
Bernardo,bernardo,PT,Portugal,Europe,y,m,n,60,227,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Bernardo,Bernardo,Bernardo
Renato,renato,PT,Portugal,Europe,y,m,n,61,213,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Renato,Renato,Renato
Afonso,afonso,PT,Portugal,Europe,y,m,n,62,212,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Afonso,Afonso,Afonso
Cláudio,claudio,PT,Portugal,Europe,y,m,n,63,201,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Cláudio,Cláudio,Cláudio
Cláudio,claudio,PT,Portugal,Europe,y,m,n,64,201,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Cláudio,Cláudio,Cláudio
João-Pedro,joao-pedro,PT,Portugal,Europe,n,m,n,65,196,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,João-Pedro,João-Pedro,João-Pedro
Alex,alex,PT,Portugal,Europe,y,m,n,66,191,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Alex,Alex,Alex
Gabriel,gabriel,PT,Portugal,Europe,y,m,n,67,181,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Gabriel,Gabriel,Gabriel
Victor,victor,PT,Portugal,Europe,y,m,n,68,176,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Victor,Victor,Victor
Cristiano,cristiano,PT,Portugal,Europe,y,m,n,69,171,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Cristiano,Cristiano,Cristiano
Ivo,ivo,PT,Portugal,Europe,y,m,n,70,162,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Ivo,Ivo,Ivo
Emanuel,emanuel,PT,Portugal,Europe,y,m,n,71,158,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Emanuel,Emanuel,Emanuel
Joel,joel,PT,Portugal,Europe,y,m,n,72,156,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Joel,Joel,Joel
Marcelo,marcelo,PT,Portugal,Europe,y,m,n,73,153,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Marcelo,Marcelo,Marcelo
Gustavo,gustavo,PT,Portugal,Europe,y,m,n,74,152,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gustavo,Gustavo,Gustavo
Artur,artur,PT,Portugal,Europe,y,m,n,75,152,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Artur,Artur,Artur
Marcos,marcos,PT,Portugal,Europe,y,m,n,76,146,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Marcos,Marcos,Marcos
Léandro,leandro,PT,Portugal,Europe,y,m,n,77,142,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Léandro,Léandro,Léandro
Leandro,leandro,PT,Portugal,Europe,y,m,n,78,142,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Leandro,Leandro,Leandro
Flávio,flavio,PT,Portugal,Europe,y,m,n,79,140,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Flávio,Flávio,Flávio
Flávio,flavio,PT,Portugal,Europe,y,m,n,80,140,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Flávio,Flávio,Flávio
César,cesar,PT,Portugal,Europe,y,m,n,81,140,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,César,César,César
César,cesar,PT,Portugal,Europe,y,m,n,82,140,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,César,César,César
Samuel,samuel,PT,Portugal,Europe,y,m,n,83,138,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Samuel,Samuel,Samuel
Frederico,frederico,PT,Portugal,Europe,y,m,n,84,138,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Frederico,Frederico,Frederico
Alberto,alberto,PT,Portugal,Europe,y,m,n,85,133,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Alberto,Alberto,Alberto
Márcio,marcio,PT,Portugal,Europe,y,m,n,86,132,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Márcio,Márcio,Márcio
Márcio,marcio,PT,Portugal,Europe,y,m,n,87,132,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Márcio,Márcio,Márcio
Edgar,edgar,PT,Portugal,Europe,y,m,n,88,131,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Edgar,Edgar,Edgar
Leonardo,leonardo,PT,Portugal,Europe,y,m,n,89,127,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Leonardo,Leonardo,Leonardo
Lucas,lucas,PT,Portugal,Europe,y,m,n,90,118,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Lucas,Lucas,Lucas
Roberto,roberto,PT,Portugal,Europe,y,m,n,91,115,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Roberto,Roberto,Roberto
José-Carlos,jose-carlos,PT,Portugal,Europe,n,m,n,92,115,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,José-Carlos,José-Carlos,José-Carlos
Rogério,rogerio,PT,Portugal,Europe,y,m,n,93,108,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rogério,Rogério,Rogério
Rogério,rogerio,PT,Portugal,Europe,y,m,n,94,108,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rogério,Rogério,Rogério
Álvaro,alvaro,PT,Portugal,Europe,y,m,n,95,106,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Álvaro,Álvaro,Álvaro
Álvaro,alvaro,PT,Portugal,Europe,y,m,n,96,106,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Álvaro,Álvaro,Álvaro
Simão,simao,PT,Portugal,Europe,y,m,n,97,105,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Simão,Simão,Simão
Simão,simao,PT,Portugal,Europe,y,m,n,98,105,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Simão,Simão,Simão
Telmo,telmo,PT,Portugal,Europe,y,m,n,99,104,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Telmo,Telmo,Telmo
Júlio,julio,PT,Portugal,Europe,y,m,n,100,98,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Júlio,Júlio,Júlio
Júlio,julio,PT,Portugal,Europe,y,m,n,101,98,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Júlio,Júlio,Júlio
Adriano,adriano,PT,Portugal,Europe,y,m,n,102,95,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Adriano,Adriano,Adriano
João-Paulo,joao-paulo,PT,Portugal,Europe,n,m,n,103,91,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,João-Paulo,João-Paulo,João-Paulo
José-Manuel,jose-manuel,PT,Portugal,Europe,n,m,n,105,87,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,José-Manuel,José-Manuel,José-Manuel
Luís-Miguel,luis-miguel,PT,Portugal,Europe,n,m,n,107,84,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Luís-Miguel,Luís-Miguel,Luís-Miguel
Jaime,jaime,PT,Portugal,Europe,y,m,n,111,82,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Jaime,Jaime,Jaime
Gil,gil,PT,Portugal,Europe,y,m,n,112,82,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gil,Gil,Gil
Ivan,ivan,PT,Portugal,Europe,y,m,n,115,75,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Ivan,Ivan,Ivan
Raúl,raul,PT,Portugal,Europe,y,m,n,117,71,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Raúl,Raúl,Raúl
Raúl,raul,PT,Portugal,Europe,y,m,n,118,71,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Raúl,Raúl,Raúl
José-Pedro,jose-pedro,PT,Portugal,Europe,n,m,n,119,70,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,José-Pedro,José-Pedro,José-Pedro
Orlando,orlando,PT,Portugal,Europe,y,m,n,120,66,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Orlando,Orlando,Orlando
Alfredo,alfredo,PT,Portugal,Europe,y,m,n,121,66,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Alfredo,Alfredo,Alfredo
Diego,diego,PT,Portugal,Europe,y,m,n,122,64,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Diego,Diego,Diego
Leonel,leonel,PT,Portugal,Europe,y,m,n,123,62,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Leonel,Leonel,Leonel
Pedro-Miguel,pedro-miguel,PT,Portugal,Europe,n,m,n,124,61,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Pedro-Miguel,Pedro-Miguel,Pedro-Miguel
Domingos,domingos,PT,Portugal,Europe,y,m,n,125,61,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Domingos,Domingos,Domingos
Dinis,dinis,PT,Portugal,Europe,y,m,n,126,60,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Dinis,Dinis,Dinis
Válter,valter,PT,Portugal,Europe,y,m,n,127,59,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Válter,Válter,Válter
Válter,valter,PT,Portugal,Europe,y,m,n,128,59,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Válter,Válter,Válter
Martim,martim,PT,Portugal,Europe,y,m,n,129,57,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Martim,Martim,Martim
Luis-Filipe,luis-filipe,PT,Portugal,Europe,n,m,n,130,57,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Luis-Filipe,Luis-Filipe,Luis-Filipe
José-Luis,jose-luis,PT,Portugal,Europe,n,m,n,131,56,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,José-Luis,José-Luis,José-Luis
Humberto,humberto,PT,Portugal,Europe,y,m,n,132,56,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Humberto,Humberto,Humberto
Felipe,felipe,PT,Portugal,Europe,y,m,n,133,56,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Felipe,Felipe,Felipe
Rafa,rafa,PT,Portugal,Europe,y,m,y,134,55,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rafa,Rafa,Rafa
Óscar,oscar,PT,Portugal,Europe,y,m,n,135,55,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Óscar,Óscar,Óscar
Oscar,oscar,PT,Portugal,Europe,y,m,n,136,55,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Oscar,Oscar,Oscar
Hélio,helio,PT,Portugal,Europe,y,m,n,137,53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Hélio,Hélio,Hélio
Hélio,helio,PT,Portugal,Europe,y,m,n,138,53,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Hélio,Hélio,Hélio
Wilson,wilson,PT,Portugal,Europe,y,m,n,139,51,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Wilson,Wilson,Wilson
Juan,juan,PT,Portugal,Europe,y,m,n,140,51,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Juan,Juan,Juan
João-Carlos,joao-carlos,PT,Portugal,Europe,n,m,n,141,51,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,João-Carlos,João-Carlos,João-Carlos
Augusto,augusto,PT,Portugal,Europe,y,m,n,142,51,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Augusto,Augusto,Augusto
João-Miguel,joao-miguel,PT,Portugal,Europe,n,m,n,143,50,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,João-Miguel,João-Miguel,João-Miguel
Nuno-Miguel,nuno-miguel,PT,Portugal,Europe,n,m,n,145,49,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Nuno-Miguel,Nuno-Miguel,Nuno-Miguel
Micael,micael,PT,Portugal,Europe,y,m,n,146,49,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Micael,Micael,Micael
José-Miguel,jose-miguel,PT,Portugal,Europe,n,m,n,149,49,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,José-Miguel,José-Miguel,José-Miguel
Thiago,thiago,PT,Portugal,Europe,y,m,n,150,48,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Thiago,Thiago,Thiago
José-António,jose-antonio,PT,Portugal,Europe,n,m,n,152,47,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,José-António,José-António,José-António
Paulo-Jorge,paulo-jorge,PT,Portugal,Europe,n,m,n,156,45,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Paulo-Jorge,Paulo-Jorge,Paulo-Jorge
Rodolfo,rodolfo,PT,Portugal,Europe,y,m,n,157,44,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rodolfo,Rodolfo,Rodolfo
Matheus,matheus,PT,Portugal,Europe,y,m,n,158,44,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Matheus,Matheus,Matheus
Abel,abel,PT,Portugal,Europe,y,m,n,159,44,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Abel,Abel,Abel
Luiz,luiz,PT,Portugal,Europe,y,m,n,165,41,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Luiz,Luiz,Luiz
Sílvio,silvio,PT,Portugal,Europe,y,m,n,166,40,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Sílvio,Sílvio,Sílvio
Sílvio,silvio,PT,Portugal,Europe,y,m,n,167,40,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Sílvio,Sílvio,Sílvio
Xavier,xavier,PT,Portugal,Europe,y,m,n,168,39,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Xavier,Xavier,Xavier
Salvador,salvador,PT,Portugal,Europe,y,m,n,169,38,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Salvador,Salvador,Salvador
Gui,gui,PT,Portugal,Europe,y,m,n,172,38,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gui,Gui,Gui
Celso,celso,PT,Portugal,Europe,y,m,n,173,38,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Celso,Celso,Celso
Américo,americo,PT,Portugal,Europe,y,m,n,174,38,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Américo,Américo,Américo
Américo,americo,PT,Portugal,Europe,y,m,n,175,38,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Américo,Américo,Américo
Rui-Pedro,rui-pedro,PT,Portugal,Europe,n,m,n,176,36,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rui-Pedro,Rui-Pedro,Rui-Pedro
Rui-Miguel,rui-miguel,PT,Portugal,Europe,n,m,n,177,36,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rui-Miguel,Rui-Miguel,Rui-Miguel
Mateus,mateus,PT,Portugal,Europe,y,m,n,178,36,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Mateus,Mateus,Mateus
Gilberto,gilberto,PT,Portugal,Europe,y,m,n,179,36,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gilberto,Gilberto,Gilberto
Pablo,pablo,PT,Portugal,Europe,y,m,n,180,35,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Pablo,Pablo,Pablo
Portugal,portugal,PT,Portugal,Europe,n,m,n,181,34,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Portugal,Portugal,Portugal
Cris,cris,PT,Portugal,Europe,n,m,y,186,34,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Cris,Cris,Cris
Jonathan,jonathan,PT,Portugal,Europe,y,m,n,187,33,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Jonathan,Jonathan,Jonathan
António-José,antonio-jose,PT,Portugal,Europe,n,m,n,188,33,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,António-José,António-José,António-José
Anderson,anderson,PT,Portugal,Europe,y,m,n,190,31,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Anderson,Anderson,Anderson
José-Maria,jose-maria,PT,Portugal,Europe,n,m,n,191,30,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,José-Maria,José-Maria,José-Maria
Eurico,eurico,PT,Portugal,Europe,y,m,n,192,30,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Eurico,Eurico,Eurico
Christian,christian,PT,Portugal,Europe,y,m,n,193,30,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Christian,Christian,Christian
Ângel,angel,PT,Portugal,Europe,y,m,n,194,30,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ângel,Ângel,Ângel
Angel,angel,PT,Portugal,Europe,y,m,y,195,30,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Angel,Angel,Angel
Ernesto,ernesto,PT,Portugal,Europe,y,m,n,197,29,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ernesto,Ernesto,Ernesto
Dani,dani,PT,Portugal,Europe,y,m,n,198,29,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Dani,Dani,Dani
Agostinho,agostinho,PT,Portugal,Europe,y,m,n,200,29,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Agostinho,Agostinho,Agostinho
Vinícius,vinicius,PT,Portugal,Europe,y,m,n,201,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Vinícius,Vinícius,Vinícius
Vinicius,vinicius,PT,Portugal,Europe,y,m,n,202,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Vinicius,Vinicius,Vinicius
Maurício,mauricio,PT,Portugal,Europe,y,m,n,203,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Maurício,Maurício,Maurício
Maurício,mauricio,PT,Portugal,Europe,y,m,n,204,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Maurício,Maurício,Maurício
Lourenço,lourenco,PT,Portugal,Europe,y,m,n,205,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Lourenço,Lourenço,Lourenço
Lourenço,lourenco,PT,Portugal,Europe,y,m,n,206,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Lourenço,Lourenço,Lourenço
Joao-Manuel,joao-manuel,PT,Portugal,Europe,n,m,n,207,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Joao-Manuel,Joao-Manuel,Joao-Manuel
Javier,javier,PT,Portugal,Europe,y,m,n,208,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Javier,Javier,Javier
Aníbal,anibal,PT,Portugal,Europe,y,m,n,209,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Aníbal,Aníbal,Aníbal
Aníbal,anibal,PT,Portugal,Europe,y,m,n,210,28,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Aníbal,Aníbal,Aníbal
Vicente,vicente,PT,Portugal,Europe,y,m,n,211,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Vicente,Vicente,Vicente
Romeu,romeu,PT,Portugal,Europe,y,m,n,212,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Romeu,Romeu,Romeu
Luís-Pedro,luis-pedro,PT,Portugal,Europe,n,m,n,213,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Luís-Pedro,Luís-Pedro,Luís-Pedro
João-Nuno,joao-nuno,PT,Portugal,Europe,n,m,n,215,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,João-Nuno,João-Nuno,João-Nuno
João-Filipe,joao-filipe,PT,Portugal,Europe,n,m,n,216,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,João-Filipe,João-Filipe,João-Filipe
Iúri,iuri,PT,Portugal,Europe,y,m,n,217,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Iúri,Iúri,Iúri
Iúri,iuri,PT,Portugal,Europe,y,m,n,218,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Iúri,Iúri,Iúri
Abílio,abilio,PT,Portugal,Europe,y,m,n,220,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Abílio,Abílio,Abílio
Abílio,abilio,PT,Portugal,Europe,y,m,n,221,27,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Abílio,Abílio,Abílio
Octávio,octavio,PT,Portugal,Europe,y,m,n,223,26,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Octávio,Octávio,Octávio
Octávio,octavio,PT,Portugal,Europe,y,m,n,224,26,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Octávio,Octávio,Octávio
Norberto,norberto,PT,Portugal,Europe,y,m,n,225,26,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Norberto,Norberto,Norberto
Martín,martin,PT,Portugal,Europe,y,m,n,226,26,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Martín,Martín,Martín
