Region	Country	VisualBucket	percent	naming pool	Persona	naming split
AFC	Bangladesh	ArabPeninsula	4	Saudi Arabia 0.35, UAE 0.25, Oman 0.20, Kuwait 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Bangladesh	IndiaSouth	2	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Bangladesh	IndieSriLanka	2	Tamil 0.60, Telugu 0.15, Kannada 0.15, Malaylam 0.1	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Bangladesh	AfricaEast	2	Kenya 0.40, Tanzania 0.35, Uganda 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Sri Lanka	IndieSriLanka	60	Sri Lanka Sinhala 0.7, Tamil 0.3	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Sri Lanka	IndiaSouth	22	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Sri Lanka	ArabPeninsula	6	Saudi Arabia 0.35, UAE 0.25, Oman 0.20, Kuwait 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Sri Lanka	AfricaEast	6	Kenya 0.40, Tanzania 0.35, Uganda 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Sri Lanka	IndiaGangetic	2	India Gangetic 0.70, India Bengali 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Sri Lanka	IndiaBengali	2	Bangladesh 0.55, India Bengali 0.45	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Sri Lanka	Persia	2	Iran 0.60, Afghanistan Dari 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Nepal	IndiaGangetic	62	Nepal 0.72, India Gangetic 0.18, India Punjabi 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Nepal	China	16	China 0.80, Nepal 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Nepal	AsiaCentralTajik	10	Tajikistan 0.45, Afghanistan Dari 0.35, Nepal 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Nepal	IndiaPunjab	4	India Punjabi 0.70, Nepal 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Nepal	IndiaBengali	4	India Bengali 0.60, Bangladesh 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Nepal	IndiaSouth	4	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Bhutan	China	70	China 0.65, Nepal 0.35	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Bhutan	IndiaGangetic	20	Nepal 0.45, India Gangetic 0.35, India Bengali 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Bhutan	AsiaCentralTajik	4	Tajikistan 0.55, Afghanistan Dari 0.45	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Bhutan	IndiaBengali	4	India Bengali 0.60, Bangladesh 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Bhutan	IndiaSouth	2	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Maldives	IndieSriLanka	44	Sri Lanka Sinhala 0.45,Tamil 0.35,  Telugu 0.1, Kannada 0.05, Malaylam 0.05 	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Maldives	IndiaSouth	24	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Maldives	ArabPeninsula	12	Saudi Arabia 0.35, Oman 0.25, UAE 0.20, Kuwait 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Maldives	AfricaEast	8	Kenya 0.40, Tanzania 0.35, Uganda 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Maldives	Levant	4	Lebanon 0.30, Syria 0.25, Palestine 0.25, Iraq 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Maldives	Persia	4	Iran 0.65, Afghanistan Dari 0.35	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Maldives	IndiaGangetic	4	India Gangetic 0.60, Bangladesh 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Afghanistan	Persia	44	Afghanistan Dari 0.72, Iran 0.18, Tajikistan 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Afghanistan	AsiaCentralTajik	18	Tajikistan 0.60, Afghanistan Dari 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Afghanistan	AsiaCentralUzbek	12	Uzbekistan 0.60, Tajikistan 0.20, Afghanistan Dari 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Afghanistan	IndiaPunjab	10	Pakistan Punjabi 0.45, India Punjabi 0.35, Pakistan Pashtun 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Afghanistan	IndiaGangetic	4	India Gangetic 0.60, Pakistan Punjabi 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Afghanistan	ArabPeninsula	4	Saudi Arabia 0.35, UAE 0.25, Kuwait 0.20, Jordan 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Afghanistan	Anatolian	4	Turkey 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Afghanistan	Levant	2	Iraq 0.40, Syria 0.25, Lebanon 0.20, Palestine 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Afghanistan	China	2	China 0.70, Afghanistan Dari 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Mongolia	China	62	China 0.75, Kazakhstan 0.15,  Uzbekistan 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Mongolia	AsiaCentralUzbek	30	Kazakhstan 0.55, Uzbekistan 0.30, Tajikistan 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Mongolia	Korea	4	South Korea 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Mongolia	Japan	2	Japan 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Mongolia	SEA Mekong	2	Vietnam 0.35, Myanmar 0.25, Thailand 0.30, Cambodia 0.10	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Tajikistan	AsiaCentralTajik	68	Tajikistan 0.82, Afghanistan Dari 0.10, Uzbekistan 0.08	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Tajikistan	Persia	13	Iran 0.65, Afghanistan Dari 0.35	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Tajikistan	AsiaCentralUzbek	13	Uzbekistan 0.65, Kazakhstan 0.35	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Tajikistan	IndiaGangetic	2	Afghanistan Dari 0.45, India Gangetic 0.35, Pakistan Punjabi 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Tajikistan	Anatolian	2	Turkey 0.70, Azerbaijan 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Tajikistan	China	2	China 0.70, Tajikistan 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Kyrgyzstan	AsiaCentralUzbek	68	Kazakhstan 0.65, Uzbekistan 0.3, Tajikistan 0.05	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Kyrgyzstan	AsiaCentralTajik	10	Tajikistan 0.50,  Uzbekistan 0.50	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Kyrgyzstan	China	10	China 0.70, Kazakhstan 0.15, Uzbekistan 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Kyrgyzstan	Anatolian	6	Turkey 0.70, Azerbaijan 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Kyrgyzstan	EuroEast	4	Russia 0.60, Kazakhstan 0.20, Ukraine 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Kyrgyzstan	Korea	2	South Korea 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Turkmenistan	AsiaCentralUzbek	72	Uzbekistan 0.6, Kazakhstan 0.4	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Turkmenistan	Persia	10	Iran 0.65, Afghanistan Dari 0.35	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Turkmenistan	Anatolian	8	Turkey 0.70, Azerbaijan 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Turkmenistan	AsiaCentralTajik	4	Tajikistan 0.55, Afghanistan Dari 0.45	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Turkmenistan	EuroEast	4	Russia 0.60, Kazakhstan 0.20, Ukraine 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Turkmenistan	ArabPeninsula	2	Iran 0.40, Saudi Arabia 0.30, UAE 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Myanmar	SEA Mekong	80	Myanmar 0.90, Thailand 0.06, Cambodia 0.04	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Myanmar	China	8	China 1	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Myanmar	IndiaGangetic	6	India Gangetic 0.50, Bangladesh 0.30, Nepal 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Myanmar	SEA insular	4	Malaysia Malay 0.30, Malaysia Chinese 0.25, Singapore Chinese 0.25, Indonesia Other 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Myanmar	IndiaSouth	4	Tamil 0.15, Telugu 0.15, Kannada 0.11, Malaylam 0.09 , Bangladesh 0.25, India Gangetic 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Cambodia	China	4	China 1	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Cambodia	SEA insular	4	Malaysia Chinese 0.30, Singapore Chinese 0.25, Malaysia Malay 0.25, Indonesia Other 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Cambodia	IndiaSouth	2	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Cambodia	Korea	2	South Korea 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Laos	SEA Mekong	86	Thailand 0.65, Cambodia 0.35	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Laos	China	6	China 1 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Laos	SEA insular	4	Malaysia Chinese 0.30, Singapore Chinese 0.25, Malaysia Malay 0.25, Indonesia Other 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Laos	IndiaSouth	2	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Laos	Korea	2	South Korea 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Guam	Polynesia	45	Polynesia 0.60, Samoa 0.25, Tonga 0.20	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Guam	Philipines	30	Polynesia 0.40, Philippines 0.6	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Guam	SEA insular	20	Polynesia  0.20, Philippines 0.50, USModern 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Guam	China	5	Polynesia  0.40, Philippines 0.30, USModern 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Brunei	SEA insular	70	Malaysia Malay 0.70, Singapore Malay 0.20, Indonesia Other 0.10	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Brunei	ArabPeninsula	20	Saudi Arabia 0.40, UAE 0.25, Oman 0.20, Kuwait 0.15	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Brunei	China	10	Malaysia Chinese 0.50, Singapore Chinese 0.30, China 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Australia	BritishIsles	65	England 0.5, Scotland 0.20, Ireland 0.17, Wales 0.13	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Australia	EuroNorth	8	England 0.45, Scotland 0.25, Ireland 0.25	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
AFC	Australia	Philipines	3	Philippines 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Australia	SEA insular	3	Malaysia Malay 0.28, Malaysia Chinese 0.22, Singapore Chinese 0.20, Indonesia Javanese 0.15, Indonesia Other 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Australia	SEA Vietic	1	Vietnam 0.70, Singapore Chinese 0.15, Malaysia Chinese 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Australia	SEA Mekong	2	Thailand 0.60, Cambodia 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Australia	IndiaSouth	4	Tamil 0.15, Telugu 0.15, Kannada 0.1, Malaylam 0.05 ,India Gangetic 0.20, Pakistan Punjabi 0.20, Bangladesh 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Australia	AfricaWest	3	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.10, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Australia	Polynesia	7	New Zealand Māori 0.35, Samoa 0.25, Tonga 0.20, Fiji Indigenous 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
AFC	Australia	Melanesia	4	Papua New Guinea 0.35, Solomon Islands 0.25, Vanuatu 0.20, Fiji Indigenous 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	New Zealand	BritishIsles	61	England 0.45, Scotland 0.2, Ireland 0.2, Wales 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
OFC	New Zealand	Polynesia	20	New Zealand Māori 0.38, Samoa 0.22, Tonga 0.20, Fiji Indigenous 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
OFC	New Zealand	Melanesia	6	Papua New Guinea 0.35, Solomon Islands 0.25, Vanuatu 0.20, Fiji Indigenous 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	New Zealand	Philipines	2	Philippines 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	New Zealand	SEA insular	3	Malaysia Malay 0.28, Malaysia Chinese 0.22, Singapore Chinese 0.20, Indonesia Javanese 0.15, Indonesia Other 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	New Zealand	SEA Vietic	1	Vietnam 0.70, Singapore Chinese 0.15, Malaysia Chinese 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	New Zealand	SEA Mekong	2	Thailand 0.60, Cambodia 0.40	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	New Zealand	IndiaSouth	3	Tamil 0.3, Telugu 0.3, Kannada 0.22, Malaylam 0.18 	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	New Zealand	AfricaWest	2	NigeriaYoruba 0.1, NigeriaIgbo 0.15, NigeriaDelta 0.10, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	Fiji	Melanesia	40	Fiji Indigenous 0.50, Papua New Guinea 0.20, Solomon Islands 0.15, Vanuatu 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
OFC	Fiji	Polynesia	22	Fiji Indigenous 0.50, Samoa 0.25, Tonga 0.25	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
OFC	Fiji	IndiaSouth	26	Fiji Indian 0.55, Tamil 0.15, Telugu 0.15, Kannada 0.1, Malaylam 0.05	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
OFC	Fiji	BritishIsles	6	 England 0.6, Scotland 0.40	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	Fiji	Philipines	2	Philippines 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	Fiji	SEA insular	2	Malaysia Malay 0.40, Indonesia Other 0.35, Indonesia Javanese 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	Fiji	AfricaWest	2	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.10, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	Samoa	Polynesia	92	Samoa 0.82, Tonga 0.10, New Zealand Māori 0.08	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
OFC	Samoa	Melanesia	3	Fiji Indigenous 0.35, Papua New Guinea 0.25, Solomon Islands 0.20, Vanuatu 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	Samoa	BritishIsles	3	 England 1	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	Samoa	Philipines	1	Philippines 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
OFC	Samoa	SEA insular	1	Malaysia Malay 0.40, Indonesia Other 0.35, Indonesia Javanese 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
